date,business_type,process,customers_or_cases,waiting_minutes,staff_hours,sales_aed,operating_cost_aed,delayed_cases,customer_complaints,repeat_customers,missed_follow_ups,status
2025-11-10 03:27:54.558186064,Retail,Booking,5,23.7,1.28,447.93,79.65,1,0,5,1,Delayed
2025-11-10 06:22:41.253751252,Logistics,Follow-up,5,28.6,1.64,441.31,111.96,0,1,4,0,Completed
2025-11-10 09:17:27.949316440,Logistics,Order processing,10,19.0,0.18,879.22,49.47,0,0,6,0,Completed
2025-11-10 12:12:14.644881628,Restaurant,Follow-up,4,25.1,1.14,274.09,93.84,0,1,3,0,Completed
2025-11-10 15:07:01.340446816,Service Business,Order processing,10,30.1,2.01,558.93,112.75,0,1,4,1,Completed
2025-11-10 18:01:48.036012004,Restaurant,Supplier coordination,2,53.4,0.79,154.85,68.59,0,0,2,0,Completed
2025-11-10 20:56:34.731577192,Clinic,Complaint handling,12,34.5,0.46,906.22,50.02,0,1,4,7,Completed
2025-11-10 23:51:21.427142380,Retail,Booking,5,21.4,2.85,414.93,164.99,0,0,3,1,Completed
2025-11-11 02:46:08.122707572,Retail,Payment,7,9.2,0.67,499.23,67.14,0,0,5,1,Completed
2025-11-11 05:40:54.818272760,Retail,Appointment,3,20.2,1.74,289.49,196.76,0,0,2,0,Completed
2025-11-11 08:35:41.513837948,Restaurant,Stock handling,6,22.5,1.53,575.85,80.09,0,0,2,2,Completed
2025-11-11 11:30:28.209403136,Restaurant,Delivery,6,33.7,1.22,276.89,84.53,0,2,3,1,Completed
2025-11-11 14:25:14.904968324,Retail,Stock handling,13,28.6,1.84,529.21,101.87,0,1,12,6,Completed
2025-11-11 17:20:01.600533512,Restaurant,Delivery,14,37.5,2.49,852.34,112.05,0,1,12,5,Completed
2025-11-11 20:14:48.296098700,Logistics,Supplier coordination,10,35.8,3.06,486.94,158.4,0,0,8,5,Completed
2025-11-11 23:09:34.991663888,Logistics,Follow-up,7,24.5,2.63,710.03,156.68,0,0,3,2,Completed
2025-11-12 02:04:21.687229076,Restaurant,Customer enquiry,7,22.2,1.89,446.43,141.79,0,0,4,2,Completed
2025-11-12 04:59:08.382794264,Retail,Complaint handling,6,30.6,1.17,536.69,66.45,1,0,4,3,Delayed
2025-11-12 07:53:55.078359456,Restaurant,Payment,6,20.2,1.99,450.04,118.33,0,0,4,1,Completed
2025-11-12 10:48:41.773924644,Restaurant,Delivery,9,48.5,0.31,881.83,24.33,0,2,5,3,Completed
2025-11-12 13:43:28.469489832,Restaurant,Appointment,5,22.3,1.31,342.05,46.25,1,0,4,1,Delayed
2025-11-12 16:38:15.165055020,Clinic,Delivery,7,42.2,1.6,304.58,136.74,0,3,3,1,Completed
2025-11-12 19:33:01.860620208,Logistics,Customer enquiry,3,16.4,4.72,188.24,263.05,0,0,1,1,Completed
2025-11-12 22:27:48.556185396,Service Business,Stock handling,4,23.1,1.72,69.58,44.95,0,0,2,0,Completed
2025-11-13 01:22:35.251750584,Service Business,Booking,10,11.4,1.77,448.05,85.14,0,0,6,0,Completed
2025-11-13 04:17:21.947315772,Clinic,Stock handling,4,21.8,1.65,341.91,122.53,0,0,4,1,Completed
2025-11-13 07:12:08.642880960,Restaurant,Supplier coordination,9,42.5,1.97,740.44,98.62,0,2,6,3,Completed
2025-11-13 10:06:55.338446148,Clinic,Booking,6,18.5,0.51,392.62,41.0,0,0,4,0,Completed
2025-11-13 13:01:42.034011340,Clinic,Stock handling,10,32.6,1.56,742.3,107.9,0,0,7,3,Completed
2025-11-13 15:56:28.729576528,Retail,Appointment,8,30.2,0.68,343.59,60.03,0,1,5,1,Completed
2025-11-13 18:51:15.425141716,Logistics,Stock handling,10,27.2,1.07,928.67,68.21,0,1,6,1,Completed
2025-11-13 21:46:02.120706904,Service Business,Appointment,3,40.2,0.98,220.46,49.59,0,1,1,1,Completed
2025-11-14 00:40:48.816272092,Restaurant,Appointment,7,22.0,0.97,627.22,48.32,0,1,3,1,Completed
2025-11-14 03:35:35.511837280,Service Business,Booking,11,18.9,1.38,971.59,78.13,0,0,9,2,Completed
2025-11-14 06:30:22.207402468,Service Business,Follow-up,3,22.8,3.3,252.7,164.03,0,0,3,0,Completed
2025-11-14 09:25:08.902967656,Logistics,Order processing,11,33.9,1.99,628.66,105.92,0,2,7,5,Completed
2025-11-14 12:19:55.598532844,Service Business,Complaint handling,5,43.8,1.84,420.56,87.73,0,0,3,1,Completed
2025-11-14 15:14:42.294098032,Service Business,Delivery,3,36.7,1.89,262.88,97.92,0,1,1,1,Completed
2025-11-14 18:09:28.989663220,Clinic,Order processing,7,32.8,1.09,442.41,62.79,1,0,5,3,Delayed
2025-11-14 21:04:15.685228412,Logistics,Customer enquiry,5,26.9,1.71,425.0,116.77,1,2,4,1,Delayed
2025-11-14 23:59:02.380793600,Retail,Follow-up,6,36.6,0.17,276.42,84.7,0,2,5,0,Completed
2025-11-15 02:53:49.076358788,Restaurant,Order processing,10,24.6,1.14,900.78,61.9,0,4,7,0,Completed
2025-11-15 05:48:35.771923976,Service Business,Booking,9,13.1,1.15,762.8,55.61,0,0,8,0,Completed
2025-11-15 08:43:22.467489164,Restaurant,Customer enquiry,7,17.2,0.96,775.6,151.25,0,0,6,0,Completed
2025-11-15 11:38:09.163054352,Retail,Payment,7,7.6,3.7,842.16,191.99,0,0,5,0,Completed
2025-11-15 14:32:55.858619540,Restaurant,Follow-up,7,38.3,2.21,506.93,137.57,0,1,6,2,Completed
2025-11-15 17:27:42.554184728,Retail,Order processing,9,21.6,4.27,803.11,222.17,0,0,7,1,Completed
2025-11-15 20:22:29.249749916,Clinic,Customer enquiry,7,33.6,2.36,599.24,160.01,0,0,5,1,Completed
2025-11-15 23:17:15.945315104,Service Business,Payment,6,17.1,2.86,431.73,186.36,0,0,5,1,Completed
2025-11-16 02:12:02.640880296,Retail,Stock handling,12,22.3,2.78,467.28,104.57,0,0,8,4,Completed
2025-11-16 05:06:49.336445484,Restaurant,Customer enquiry,7,15.1,2.8,371.12,123.55,0,0,5,0,Completed
2025-11-16 08:01:36.032010672,Service Business,Booking,4,20.9,0.59,265.04,81.35,0,0,2,1,Completed
2025-11-16 10:56:22.727575860,Clinic,Stock handling,8,40.4,0.6,671.42,49.96,0,2,3,2,Completed
2025-11-16 13:51:09.423141048,Service Business,Booking,9,9.7,3.64,975.6,160.08,0,0,8,1,Completed
2025-11-16 16:45:56.118706236,Retail,Order processing,4,35.5,0.41,303.0,60.33,1,1,3,0,Delayed
2025-11-16 19:40:42.814271424,Clinic,Complaint handling,7,37.8,2.44,706.21,139.64,0,1,4,1,Completed
2025-11-16 22:35:29.509836612,Restaurant,Order processing,7,21.0,2.15,769.12,208.07,0,0,5,2,Completed
2025-11-17 01:30:16.205401800,Clinic,Stock handling,9,32.2,1.45,588.59,58.98,0,1,8,3,Completed
2025-11-17 04:25:02.900966988,Clinic,Appointment,11,21.3,3.85,518.36,230.0,0,2,7,2,Completed
2025-11-17 07:19:49.596532180,Logistics,Order processing,10,33.2,1.29,788.23,120.22,0,3,6,5,Completed
2025-11-17 10:14:36.292097368,Clinic,Stock handling,9,22.4,1.9,437.0,100.96,0,0,6,2,Completed
2025-11-17 13:09:22.987662556,Clinic,Customer enquiry,8,18.6,0.45,943.86,22.61,0,0,6,2,Completed
2025-11-17 16:04:09.683227744,Service Business,Supplier coordination,6,44.3,2.21,621.92,164.8,1,2,3,2,Delayed
2025-11-17 18:58:56.378792932,Restaurant,Order processing,9,41.4,2.13,980.99,116.7,0,0,7,1,Completed
2025-11-17 21:53:43.074358120,Service Business,Customer enquiry,13,15.2,0.36,519.25,31.52,0,0,10,2,Completed
2025-11-18 00:48:29.769923308,Service Business,Booking,11,13.4,3.48,770.03,73.39,0,0,7,3,Completed
2025-11-18 03:43:16.465488496,Retail,Follow-up,5,27.1,2.18,395.86,112.06,1,1,2,4,Delayed
2025-11-18 06:38:03.161053684,Service Business,Complaint handling,8,33.0,2.55,694.71,127.9,1,4,6,2,Delayed
2025-11-18 09:32:49.856618872,Logistics,Booking,15,11.7,1.42,1050.86,82.71,0,0,11,2,Completed
2025-11-18 12:27:36.552184064,Logistics,Booking,7,12.2,0.37,146.06,31.24,0,0,6,0,Completed
2025-11-18 15:22:23.247749252,Retail,Stock handling,5,24.3,1.11,440.87,84.24,0,0,4,1,Completed
2025-11-18 18:17:09.943314440,Restaurant,Appointment,3,40.1,1.12,350.61,132.85,0,0,1,1,Completed
2025-11-18 21:11:56.638879628,Restaurant,Delivery,7,38.6,1.91,855.53,165.56,0,0,6,0,Completed
2025-11-19 00:06:43.334444816,Service Business,Supplier coordination,3,40.3,0.33,216.47,29.65,0,1,1,2,Completed
2025-11-19 03:01:30.030010004,Service Business,Appointment,5,18.5,1.47,398.64,106.67,0,0,4,1,Completed
2025-11-19 05:56:16.725575192,Service Business,Stock handling,12,23.2,0.61,670.38,37.63,0,1,7,2,Completed
2025-11-19 08:51:03.421140380,Restaurant,Complaint handling,7,48.6,1.34,558.24,93.45,0,2,5,1,Completed
2025-11-19 11:45:50.116705568,Clinic,Supplier coordination,6,48.8,1.33,411.39,79.81,0,1,4,0,Completed
2025-11-19 14:40:36.812270756,Logistics,Supplier coordination,6,43.2,1.42,399.58,122.91,0,2,3,4,Completed
2025-11-19 17:35:23.507835948,Clinic,Stock handling,6,23.4,1.93,270.46,131.01,0,0,4,3,Completed
2025-11-19 20:30:10.203401136,Clinic,Payment,4,9.4,4.99,447.6,243.54,0,0,3,1,Completed
2025-11-19 23:24:56.898966324,Restaurant,Booking,4,20.1,0.87,290.58,48.2,0,0,1,1,Completed
2025-11-20 02:19:43.594531512,Clinic,Follow-up,13,27.4,5.2,877.18,257.72,0,1,6,2,Completed
2025-11-20 05:14:30.290096700,Retail,Payment,10,15.5,1.7,829.36,128.29,0,0,9,0,Completed
2025-11-20 08:09:16.985661888,Service Business,Stock handling,8,21.2,0.99,522.13,51.5,0,1,7,0,Completed
2025-11-20 11:04:03.681227076,Retail,Payment,4,12.2,2.08,127.45,91.92,0,0,3,0,Completed
2025-11-20 13:58:50.376792264,Logistics,Follow-up,3,24.3,0.45,320.16,50.29,0,0,0,1,Completed
2025-11-20 16:53:37.072357452,Service Business,Stock handling,10,37.4,0.39,787.58,49.3,1,4,6,4,Delayed
2025-11-20 19:48:23.767922640,Clinic,Stock handling,4,23.9,0.44,381.29,48.4,0,0,2,1,Completed
2025-11-20 22:43:10.463487832,Logistics,Supplier coordination,8,37.4,1.17,658.08,101.4,0,1,6,1,Completed
2025-11-21 01:37:57.159053020,Service Business,Payment,7,11.7,1.75,692.11,102.24,0,0,6,2,Completed
2025-11-21 04:32:43.854618208,Clinic,Customer enquiry,7,15.7,0.42,654.11,27.34,0,0,6,2,Completed
2025-11-21 07:27:30.550183396,Retail,Order processing,1,27.2,3.96,29.21,212.55,0,0,1,0,Completed
2025-11-21 10:22:17.245748584,Service Business,Stock handling,4,25.0,3.56,351.45,208.34,0,0,2,0,Completed
2025-11-21 13:17:03.941313772,Clinic,Payment,4,18.2,1.31,233.41,72.51,0,0,4,0,Completed
2025-11-21 16:11:50.636878960,Retail,Delivery,8,40.7,0.36,466.03,55.11,0,0,5,3,Completed
2025-11-21 19:06:37.332444148,Logistics,Complaint handling,7,46.3,1.77,285.76,131.87,1,1,3,4,Delayed
2025-11-21 22:01:24.028009336,Logistics,Delivery,8,42.3,0.35,942.28,17.5,0,2,5,2,Completed
2025-11-22 00:56:10.723574524,Logistics,Payment,8,15.2,1.95,600.01,255.85,0,0,6,0,Completed
2025-11-22 03:50:57.419139716,Logistics,Booking,3,20.5,2.36,206.53,134.29,0,0,3,0,Completed
2025-11-22 06:45:44.114704904,Restaurant,Booking,7,12.9,1.9,428.11,90.35,0,1,4,1,Completed
2025-11-22 09:40:30.810270092,Service Business,Payment,10,15.7,4.24,1296.39,192.9,0,0,6,1,Completed
2025-11-22 12:35:17.505835280,Service Business,Supplier coordination,4,37.2,0.71,401.17,57.78,0,0,0,2,Completed
2025-11-22 15:30:04.201400468,Restaurant,Supplier coordination,4,42.3,1.1,100.59,52.4,1,3,1,3,Delayed
2025-11-22 18:24:50.896965656,Clinic,Stock handling,8,39.3,1.45,864.08,88.37,0,1,5,4,Completed
2025-11-22 21:19:37.592530844,Clinic,Follow-up,4,29.2,2.45,231.15,148.53,0,1,4,0,Completed
2025-11-23 00:14:24.288096032,Logistics,Order processing,12,29.9,2.35,1109.57,151.31,0,1,10,2,Completed
2025-11-23 03:09:10.983661220,Retail,Stock handling,5,22.4,1.03,341.23,91.82,0,0,5,0,Completed
2025-11-23 06:03:57.679226408,Clinic,Delivery,7,39.4,0.67,278.79,47.34,1,5,4,1,Delayed
2025-11-23 08:58:44.374791600,Retail,Order processing,4,27.5,0.92,266.66,157.51,0,0,3,2,Completed
2025-11-23 11:53:31.070356788,Service Business,Delivery,9,37.1,1.23,749.75,81.07,0,4,6,4,Completed
2025-11-23 14:48:17.765921976,Retail,Supplier coordination,10,42.0,2.39,836.63,154.54,1,3,8,3,Delayed
2025-11-23 17:43:04.461487164,Service Business,Payment,9,21.4,1.55,632.64,132.28,0,0,7,4,Completed
2025-11-23 20:37:51.157052352,Restaurant,Follow-up,8,29.4,4.05,633.38,278.7,1,1,5,3,Delayed
2025-11-23 23:32:37.852617540,Restaurant,Delivery,7,36.9,0.48,566.37,36.56,0,2,3,2,Completed
2025-11-24 02:27:24.548182728,Logistics,Supplier coordination,7,38.0,3.79,686.54,174.77,0,2,6,2,Completed
2025-11-24 05:22:11.243747916,Clinic,Follow-up,5,28.3,2.54,534.17,157.94,0,1,4,1,Completed
2025-11-24 08:16:57.939313104,Logistics,Stock handling,5,23.3,0.62,390.21,21.67,0,0,4,0,Completed
2025-11-24 11:11:44.634878292,Service Business,Payment,12,12.9,1.32,586.57,149.68,0,0,9,0,Completed
2025-11-24 14:06:31.330443484,Logistics,Complaint handling,3,37.7,1.92,276.25,107.17,0,2,0,1,Completed
2025-11-24 17:01:18.026008672,Retail,Booking,8,14.1,2.78,744.2,126.96,0,0,6,1,Completed
2025-11-24 19:56:04.721573860,Service Business,Appointment,6,24.7,0.59,585.7,56.59,0,0,3,2,Completed
2025-11-24 22:50:51.417139048,Restaurant,Follow-up,5,22.9,0.82,284.49,45.76,1,0,2,1,Delayed
2025-11-25 01:45:38.112704236,Clinic,Complaint handling,5,32.8,2.64,478.72,159.03,0,2,4,2,Completed
2025-11-25 04:40:24.808269424,Service Business,Complaint handling,6,37.6,0.99,509.76,69.94,1,1,4,4,Delayed
2025-11-25 07:35:11.503834612,Service Business,Follow-up,3,25.9,1.7,272.26,140.85,0,0,3,1,Completed
2025-11-25 10:29:58.199399800,Retail,Complaint handling,7,30.3,1.07,428.15,67.18,0,0,5,0,Completed
2025-11-25 13:24:44.894964988,Clinic,Delivery,9,57.5,3.15,330.63,148.14,1,5,2,4,Delayed
2025-11-25 16:19:31.590530176,Restaurant,Complaint handling,6,31.2,1.68,288.11,92.91,0,2,2,3,Completed
2025-11-25 19:14:18.286095368,Service Business,Supplier coordination,6,40.4,1.08,584.59,116.23,0,2,5,2,Completed
2025-11-25 22:09:04.981660556,Service Business,Order processing,5,20.2,1.02,578.27,52.49,0,0,2,2,Completed
2025-11-26 01:03:51.677225744,Retail,Delivery,11,42.6,1.84,1046.83,115.77,1,4,6,5,Delayed
2025-11-26 03:58:38.372790932,Logistics,Complaint handling,6,36.2,1.76,306.24,85.65,0,1,4,0,Completed
2025-11-26 06:53:25.068356120,Restaurant,Stock handling,8,26.3,1.13,616.29,50.1,0,0,5,1,Completed
2025-11-26 09:48:11.763921308,Clinic,Booking,5,18.7,3.28,422.12,156.24,0,0,2,1,Completed
2025-11-26 12:42:58.459486496,Service Business,Payment,6,26.3,1.97,473.87,94.6,0,1,5,0,Completed
2025-11-26 15:37:45.155051684,Service Business,Complaint handling,4,36.5,0.62,325.97,76.44,0,1,3,1,Completed
2025-11-26 18:32:31.850616872,Restaurant,Customer enquiry,8,17.7,3.17,436.7,180.39,0,0,6,0,Completed
2025-11-26 21:27:18.546182060,Logistics,Booking,8,11.2,0.72,361.6,53.54,0,0,6,0,Completed
2025-11-27 00:22:05.241747252,Service Business,Stock handling,4,22.0,0.84,225.6,43.65,0,1,4,0,Completed
2025-11-27 03:16:51.937312440,Restaurant,Supplier coordination,8,35.3,0.77,404.95,43.6,0,2,4,2,Completed
2025-11-27 06:11:38.632877628,Retail,Complaint handling,12,39.3,1.43,966.14,77.85,1,3,6,7,Delayed
2025-11-27 09:06:25.328442816,Logistics,Supplier coordination,6,48.8,1.16,498.55,108.23,0,1,4,2,Completed
2025-11-27 12:01:12.024008004,Clinic,Complaint handling,6,29.6,0.88,286.33,81.3,0,1,5,2,Completed
2025-11-27 14:55:58.719573192,Service Business,Appointment,10,20.9,0.68,761.49,23.68,0,0,5,2,Completed
2025-11-27 17:50:45.415138380,Restaurant,Order processing,6,23.9,3.66,711.6,163.97,0,0,4,2,Completed
2025-11-27 20:45:32.110703568,Retail,Supplier coordination,4,41.8,3.08,324.52,202.97,0,1,2,2,Completed
2025-11-27 23:40:18.806268756,Clinic,Order processing,7,26.0,2.56,479.65,145.24,1,2,5,1,Delayed
2025-11-28 02:35:05.501833944,Restaurant,Booking,10,15.3,1.76,970.88,113.85,0,0,6,1,Completed
2025-11-28 05:29:52.197399136,Restaurant,Appointment,10,20.7,0.91,1302.97,92.35,0,0,7,4,Completed
2025-11-28 08:24:38.892964324,Clinic,Payment,4,14.0,1.2,330.27,101.49,0,0,1,1,Completed
2025-11-28 11:19:25.588529512,Retail,Delivery,10,46.4,1.19,649.48,56.1,0,4,5,3,Completed
2025-11-28 14:14:12.284094700,Retail,Order processing,7,24.1,1.28,564.08,79.55,0,0,6,1,Completed
2025-11-28 17:08:58.979659888,Logistics,Appointment,10,24.1,0.79,1084.31,83.84,0,1,6,3,Completed
2025-11-28 20:03:45.675225076,Service Business,Order processing,11,22.6,2.93,840.01,211.08,0,1,7,0,Completed
2025-11-28 22:58:32.370790264,Clinic,Follow-up,4,28.0,2.67,314.95,56.89,0,0,3,0,Completed
2025-11-29 01:53:19.066355452,Clinic,Stock handling,7,29.2,0.86,764.36,82.04,0,0,4,0,Completed
2025-11-29 04:48:05.761920640,Clinic,Payment,7,15.3,0.94,563.41,90.56,0,0,5,0,Completed
2025-11-29 07:42:52.457485828,Retail,Stock handling,6,31.8,1.3,695.07,64.85,0,1,5,0,Completed
2025-11-29 10:37:39.153051016,Service Business,Complaint handling,4,36.0,1.5,189.04,137.61,1,1,4,1,Delayed
2025-11-29 13:32:25.848616208,Logistics,Order processing,8,20.8,1.69,704.57,76.47,0,0,4,1,Completed
2025-11-29 16:27:12.544181396,Restaurant,Complaint handling,7,28.6,1.43,850.14,104.19,0,0,5,0,Completed
2025-11-29 19:21:59.239746584,Restaurant,Customer enquiry,6,27.2,1.35,792.66,94.56,0,0,4,1,Completed
2025-11-29 22:16:45.935311772,Clinic,Order processing,10,22.1,0.09,689.53,79.42,0,1,8,2,Completed
2025-11-30 01:11:32.630876960,Service Business,Appointment,4,17.6,1.07,288.66,130.53,0,0,3,0,Completed
2025-11-30 04:06:19.326442148,Retail,Payment,9,15.6,1.53,1086.62,111.34,0,0,6,1,Completed
2025-11-30 07:01:06.022007336,Service Business,Complaint handling,10,38.4,1.18,704.23,80.74,0,2,6,2,Completed
2025-11-30 09:55:52.717572524,Service Business,Order processing,7,28.0,2.29,466.52,116.95,0,0,3,1,Completed
2025-11-30 12:50:39.413137712,Retail,Customer enquiry,9,13.5,2.1,603.77,80.07,0,0,6,1,Completed
2025-11-30 15:45:26.108702900,Clinic,Stock handling,9,24.9,1.72,527.23,83.07,0,0,4,0,Completed
2025-11-30 18:40:12.804268092,Service Business,Appointment,5,27.3,2.99,272.61,152.78,0,1,4,1,Completed
2025-11-30 21:34:59.499833280,Restaurant,Follow-up,11,29.6,3.8,812.51,248.05,1,3,4,4,Delayed
2025-12-01 00:29:46.195398468,Retail,Order processing,6,31.1,4.11,253.1,319.36,0,0,4,2,Completed
2025-12-01 03:24:32.890963656,Logistics,Follow-up,3,23.0,0.33,194.26,61.14,0,1,3,0,Completed
2025-12-01 06:19:19.586528844,Clinic,Booking,5,11.2,1.47,563.3,126.28,0,0,3,3,Completed
2025-12-01 09:14:06.282094032,Retail,Payment,1,28.2,3.13,97.58,176.43,0,0,1,1,Completed
2025-12-01 12:08:52.977659220,Logistics,Order processing,8,29.2,0.96,525.58,113.97,0,1,5,1,Completed
2025-12-01 15:03:39.673224408,Logistics,Supplier coordination,5,35.8,2.0,418.96,91.23,0,1,4,1,Completed
2025-12-01 17:58:26.368789596,Service Business,Customer enquiry,4,14.8,1.33,304.02,105.11,0,0,3,0,Completed
2025-12-01 20:53:13.064354784,Service Business,Complaint handling,3,30.9,0.84,184.51,81.92,0,1,2,1,Completed
2025-12-01 23:47:59.759919976,Service Business,Supplier coordination,11,44.8,6.69,301.36,310.05,1,3,7,3,Delayed
2025-12-02 02:42:46.455485164,Retail,Booking,6,11.2,1.82,350.63,118.5,0,0,3,0,Completed
2025-12-02 05:37:33.151050352,Retail,Payment,6,9.4,0.42,428.35,53.72,0,1,5,2,Completed
2025-12-02 08:32:19.846615540,Clinic,Stock handling,6,23.5,0.83,798.36,115.14,0,2,2,1,Completed
2025-12-02 11:27:06.542180728,Service Business,Appointment,6,29.2,0.92,551.01,149.03,0,1,4,3,Completed
2025-12-02 14:21:53.237745916,Logistics,Follow-up,7,34.1,2.85,531.28,114.44,0,1,6,0,Completed
2025-12-02 17:16:39.933311104,Restaurant,Booking,7,16.6,2.7,624.54,131.39,0,0,4,0,Completed
2025-12-02 20:11:26.628876292,Clinic,Complaint handling,7,32.0,0.84,585.4,47.48,0,3,4,1,Completed
2025-12-02 23:06:13.324441480,Retail,Appointment,16,27.0,4.21,1003.84,301.3,0,1,11,3,Completed
2025-12-03 02:01:00.020006668,Clinic,Stock handling,9,31.0,1.11,691.24,95.28,0,1,6,4,Completed
2025-12-03 04:55:46.715571860,Clinic,Complaint handling,5,42.6,0.92,351.63,125.36,1,1,3,2,Delayed
2025-12-03 07:50:33.411137048,Clinic,Customer enquiry,5,21.2,0.12,223.71,45.48,0,0,5,0,Completed
2025-12-03 10:45:20.106702236,Clinic,Follow-up,5,28.5,1.19,328.72,65.05,0,1,2,1,Completed
2025-12-03 13:40:06.802267424,Restaurant,Supplier coordination,8,40.8,2.59,607.51,138.23,0,1,6,3,Completed
2025-12-03 16:34:53.497832612,Service Business,Order processing,7,29.5,1.32,615.34,102.63,0,2,3,1,Completed
2025-12-03 19:29:40.193397800,Logistics,Booking,7,13.3,3.29,551.72,186.32,0,0,4,1,Completed
2025-12-03 22:24:26.888962988,Clinic,Order processing,6,24.2,1.05,596.08,129.21,0,0,2,2,Completed
2025-12-04 01:19:13.584528176,Clinic,Appointment,6,19.0,1.45,441.95,99.22,0,0,5,3,Completed
2025-12-04 04:14:00.280093364,Clinic,Order processing,10,21.0,1.85,1066.34,117.85,0,0,8,1,Completed
2025-12-04 07:08:46.975658552,Service Business,Supplier coordination,10,40.8,1.41,825.32,107.88,0,2,5,4,Completed
2025-12-04 10:03:33.671223744,Retail,Delivery,7,34.9,0.2,618.84,16.0,0,0,3,2,Completed
2025-12-04 12:58:20.366788932,Retail,Appointment,6,17.6,2.78,506.55,183.75,0,0,5,1,Completed
2025-12-04 15:53:07.062354120,Restaurant,Follow-up,9,24.0,1.59,608.51,116.71,0,0,4,3,Completed
2025-12-04 18:47:53.757919308,Retail,Complaint handling,3,47.1,4.15,277.44,208.18,1,1,3,1,Delayed
2025-12-04 21:42:40.453484496,Clinic,Follow-up,7,29.8,1.54,456.56,72.61,0,0,5,2,Completed
2025-12-05 00:37:27.149049684,Clinic,Order processing,7,33.2,3.56,400.21,167.89,0,0,6,3,Completed
2025-12-05 03:32:13.844614872,Clinic,Payment,8,33.2,1.31,672.67,77.72,0,1,7,2,Completed
2025-12-05 06:27:00.540180060,Restaurant,Appointment,6,15.9,4.51,459.95,263.62,0,0,3,1,Completed
2025-12-05 09:21:47.235745248,Clinic,Complaint handling,4,59.6,3.01,244.06,127.99,0,3,4,2,Completed
2025-12-05 12:16:33.931310436,Retail,Stock handling,8,27.0,2.07,642.15,110.67,0,1,5,3,Completed
2025-12-05 15:11:20.626875628,Service Business,Customer enquiry,7,15.6,0.08,653.33,59.29,0,0,7,0,Completed
2025-12-05 18:06:07.322440816,Service Business,Follow-up,8,24.5,1.91,590.78,121.11,0,0,4,2,Completed
2025-12-05 21:00:54.018006004,Logistics,Follow-up,7,35.8,3.37,792.7,154.29,0,0,4,1,Completed
2025-12-05 23:55:40.713571192,Retail,Appointment,7,22.5,1.12,724.31,79.37,0,0,4,0,Completed
2025-12-06 02:50:27.409136380,Clinic,Payment,9,19.4,0.37,619.52,48.99,0,0,5,2,Completed
2025-12-06 05:45:14.104701568,Service Business,Order processing,5,22.7,0.8,264.73,45.62,0,0,3,0,Completed
2025-12-06 08:40:00.800266756,Retail,Order processing,9,24.2,1.16,678.97,53.03,0,1,6,1,Completed
2025-12-06 11:34:47.495831944,Service Business,Appointment,11,17.2,2.44,968.88,179.96,0,0,8,2,Completed
2025-12-06 14:29:34.191397132,Clinic,Follow-up,8,25.4,5.47,327.79,228.15,0,0,5,2,Completed
2025-12-06 17:24:20.886962320,Service Business,Complaint handling,6,42.1,2.67,243.61,140.44,0,2,4,3,Completed
2025-12-06 20:19:07.582527512,Logistics,Customer enquiry,7,13.7,1.37,355.11,154.88,0,1,7,3,Completed
